m1,m2,LISA,LGWA1,LGWA2,CE1+CE1+ET,CE2+CE2+ET
0.000359381366380463,1.20450354025878E-05,0,0,0,0,0
0.000376493580679247,1.20450354025878E-05,0,0,0,0,0
0.000394420605943766,1.20450354025878E-05,0,0,0,0,0
0.000413201240011534,1.20450354025878E-05,0,0,0,0,0
0.000432876128108306,1.20450354025878E-05,0,0,0,0,0
0.000453487850812858,1.20450354025878E-05,0,0,0,0,0
0.00047508101621028,1.20450354025878E-05,0,0,0,0,0
0.000497702356433211,1.20450354025878E-05,0,0,0,0,0
0.000521400828799968,1.20450354025878E-05,0,0,0,0,0
0.000546227721768434,1.20450354025878E-05,0,0,0,0,0
0.000572236765935022,1.20450354025878E-05,0,0,0,0,0
0.000599484250318941,1.20450354025878E-05,0,0,0,0,0
0.000628029144183426,1.20450354025878E-05,0,0,0,0,0
0.000657933224657568,1.20450354025878E-05,0,0,0,0,0
0.00068926121043497,1.20450354025878E-05,0,0,0,0,0
0.000722080901838547,1.20450354025878E-05,0,0,0,0,0
0.000756463327554629,1.20450354025878E-05,0,0,0,0,0
0.000792482898353918,1.20450354025878E-05,0,0,0,0,0
0.000830217568131975,1.20450354025878E-05,0,0,0,0,0
0.000869749002617783,1.20450354025878E-05,0,0,0,0,0
0.00091116275611549,1.20450354025878E-05,0,0,0,0,0
0.000954548456661835,1.20450354025878E-05,0,0,0,0,0
0.001,1.20450354025878E-05,0,0,0,0,0
1.26185688306602E-05,1.26185688306602E-05,0,0,0,0,0
1.32194114846603E-05,1.26185688306602E-05,0,0,0,0,0
1.38488637139387E-05,1.26185688306602E-05,0,0,0,0,0
1.45082877849594E-05,1.26185688306602E-05,0,0,0,0,0
1.51991108295293E-05,1.26185688306602E-05,0,0,0,0,0
1.59228279334109E-05,1.26185688306602E-05,0,0,0,0,0
1.66810053720006E-05,1.26185688306602E-05,0,0,0,0,0
1.74752840000768E-05,1.26185688306602E-05,0,0,0,0,0
1.83073828029537E-05,1.26185688306602E-05,0,0,0,0,0
1.91791026167249E-05,1.26185688306602E-05,0,0,0,0,0
2.00923300256505E-05,1.26185688306602E-05,0,0,0,0,0
2.10490414451202E-05,1.26185688306602E-05,0,0,0,0,0
2.20513073990305E-05,1.26185688306602E-05,0,0,0,0,0
2.31012970008316E-05,1.26185688306602E-05,0,0,0,0,0
2.42012826479438E-05,1.26185688306602E-05,0,0,0,0,0
2.53536449397011E-05,1.26185688306602E-05,0,0,0,0,0
2.65608778294668E-05,1.26185688306602E-05,0,0,0,0,0
2.78255940220713E-05,1.26185688306602E-05,0,0,0,0,0
2.91505306282518E-05,1.26185688306602E-05,0,0,0,0,0
3.05385550883341E-05,1.26185688306602E-05,0,0,0,0,0
3.19926713779738E-05,1.26185688306602E-05,0,0,0,0,0
3.35160265093884E-05,1.26185688306602E-05,0,0,0,0,0
3.51119173421513E-05,1.26185688306602E-05,0,0,0,0,0
3.67837977182863E-05,1.26185688306602E-05,0,0,0,0,0
3.85352859371053E-05,1.26185688306602E-05,0,0,0,0,0
4.03701725859656E-05,1.26185688306602E-05,0,0,0,0,0
4.2292428743895E-05,1.26185688306602E-05,0,0,0,0,0
4.43062145758388E-05,1.26185688306602E-05,0,0,0,0,0
4.64158883361278E-05,1.26185688306602E-05,0,0,0,0,0
4.86260158006535E-05,1.26185688306602E-05,0,0,0,0,0
5.09413801481639E-05,1.26185688306602E-05,0,0,0,0,0
5.33669923120631E-05,1.26185688306602E-05,0,0,0,0,0
5.59081018251222E-05,1.26185688306602E-05,0,0,0,0,0
5.85702081805667E-05,1.26185688306602E-05,0,0,0,0,0
6.13590727341318E-05,1.26185688306602E-05,0,0,0,0,0
6.42807311728432E-05,1.26185688306602E-05,0,0,0,0,0
6.73415065775083E-05,1.26185688306602E-05,0,0,0,0,0
7.05480231071864E-05,1.26185688306602E-05,0,0,0,0,0
7.39072203352577E-05,1.26185688306602E-05,0,0,0,0,0
7.74263682681128E-05,1.26185688306602E-05,0,0,0,0,0
8.11130830789687E-05,1.26185688306602E-05,0,0,0,0,0
8.49753435908644E-05,1.26185688306602E-05,0,0,0,0,0
8.90215085445039E-05,1.26185688306602E-05,0,0,0,0,0
9.3260334688322E-05,1.26185688306602E-05,0,0,0,0,0
9.77009957299224E-05,1.26185688306602E-05,0,0,0,0,0
0.000102353102189903,1.26185688306602E-05,0,0,0,0,0
0.000107226722201032,1.26185688306602E-05,0,0,0,0,0
0.000112332403297803,1.26185688306602E-05,0,0,0,0,0
0.0001176811952435,1.26185688306602E-05,0,0,0,0,0
0.000123284673944207,1.26185688306602E-05,0,0,0,0,0
0.000129154966501488,1.26185688306602E-05,0,0,0,0,0
0.000135304777457981,1.26185688306602E-05,0,0,0,0,0
0.00014174741629268,1.26185688306602E-05,0,0,0,0,0
0.000148496826225447,1.26185688306602E-05,0,0,0,0,0
0.000155567614393047,1.26185688306602E-05,0,0,0,0,0
0.000162975083462064,1.26185688306602E-05,0,0,0,0,0
0.000170735264747069,1.26185688306602E-05,0,0,0,0,0
0.000178864952905744,1.26185688306602E-05,0,0,0,0,0
0.000187381742286038,1.26185688306602E-05,0,0,0,0,0
0.000196304065004027,1.26185688306602E-05,0,0,0,0,0
0.000205651230834865,1.26185688306602E-05,0,0,0,0,0
0.000215443469003188,1.26185688306602E-05,0,0,0,0,0
0.000225701971963392,1.26185688306602E-05,0,0,0,0,0
0.000236448941264541,1.26185688306602E-05,0,0,0,0,0
0.000247707635599171,1.26185688306602E-05,0,0,0,0,0
0.000259502421139974,1.26185688306602E-05,0,0,0,0,0
0.000271858824273294,1.26185688306602E-05,0,0,0,0,0
0.00028480358684358,1.26185688306602E-05,0,0,0,0,0
0.000298364724028334,1.26185688306602E-05,0,0,0,0,0
0.000312571584968824,1.26185688306602E-05,0,0,0,0,0
0.000327454916287773,1.26185688306602E-05,0,0,0,0,0
0.000343046928631492,1.26185688306602E-05,0,0,0,0,0
0.000359381366380463,1.26185688306602E-05,0,0,0,0,0
0.000376493580679247,1.26185688306602E-05,0,0,0,0,0
0.000394420605943766,1.26185688306602E-05,0,0,0,0,0
0.000413201240011534,1.26185688306602E-05,0,0,0,0,0
0.000432876128108306,1.26185688306602E-05,0,0,0,0,0
0.000453487850812858,1.26185688306602E-05,0,0,0,0,0
0.00047508101621028,1.26185688306602E-05,0,0,0,0,0
0.000497702356433211,1.26185688306602E-05,0,0,0,0,0
0.000521400828799968,1.26185688306602E-05,0,0,0,0,0
0.000546227721768434,1.26185688306602E-05,0,0,0,0,0
0.000572236765935022,1.26185688306602E-05,0,0,0,0,0
0.000599484250318941,1.26185688306602E-05,0,0,0,0,0
0.000628029144183426,1.26185688306602E-05,0,0,0,0,0
0.000657933224657568,1.26185688306602E-05,0,0,0,0,0
0.00068926121043497,1.26185688306602E-05,0,0,0,0,0
0.000722080901838547,1.26185688306602E-05,0,0,0,0,0
0.000756463327554629,1.26185688306602E-05,0,0,0,0,0
0.000792482898353918,1.26185688306602E-05,0,0,0,0,0
0.000830217568131975,1.26185688306602E-05,0,0,0,0,0
0.000869749002617783,1.26185688306602E-05,0,0,0,0,0
0.00091116275611549,1.26185688306602E-05,0,0,0,0,0
0.000954548456661835,1.26185688306602E-05,0,0,0,0,0
0.001,1.26185688306602E-05,0,0,0,0,0
1.32194114846603E-05,1.32194114846603E-05,0,0,0,0,0
1.38488637139387E-05,1.32194114846603E-05,0,0,0,0,0
1.45082877849594E-05,1.32194114846603E-05,0,0,0,0,0
1.51991108295293E-05,1.32194114846603E-05,0,0,0,0,0
1.59228279334109E-05,1.32194114846603E-05,0,0,0,0,0
1.66810053720006E-05,1.32194114846603E-05,0,0,0,0,0
1.74752840000768E-05,1.32194114846603E-05,0,0,0,0,0
1.83073828029537E-05,1.32194114846603E-05,0,0,0,0,0
1.91791026167249E-05,1.32194114846603E-05,0,0,0,0,0
2.00923300256505E-05,1.32194114846603E-05,0,0,0,0,0
2.10490414451202E-05,1.32194114846603E-05,0,0,0,0,0
2.20513073990305E-05,1.32194114846603E-05,0,0,0,0,0
2.31012970008316E-05,1.32194114846603E-05,0,0,0,0,0
2.42012826479438E-05,1.32194114846603E-05,0,0,0,0,0
2.53536449397011E-05,1.32194114846603E-05,0,0,0,0,0
2.65608778294668E-05,1.32194114846603E-05,0,0,0,0,0
2.78255940220713E-05,1.32194114846603E-05,0,0,0,0,0
2.91505306282518E-05,1.32194114846603E-05,0,0,0,0,0
3.05385550883341E-05,1.32194114846603E-05,0,0,0,0,0
3.19926713779738E-05,1.32194114846603E-05,0,0,0,0,0
3.35160265093884E-05,1.32194114846603E-05,0,0,0,0,0
3.51119173421513E-05,1.32194114846603E-05,0,0,0,0,0
3.67837977182863E-05,1.32194114846603E-05,0,0,0,0,0
3.85352859371053E-05,1.32194114846603E-05,0,0,0,0,0
4.03701725859656E-05,1.32194114846603E-05,0,0,0,0,0
4.2292428743895E-05,1.32194114846603E-05,0,0,0,0,0
4.43062145758388E-05,1.32194114846603E-05,0,0,0,0,0
4.64158883361278E-05,1.32194114846603E-05,0,0,0,0,0
4.86260158006535E-05,1.32194114846603E-05,0,0,0,0,0
5.09413801481639E-05,1.32194114846603E-05,0,0,0,0,0
5.33669923120631E-05,1.32194114846603E-05,0,0,0,0,0
5.59081018251222E-05,1.32194114846603E-05,0,0,0,0,0
5.85702081805667E-05,1.32194114846603E-05,0,0,0,0,0
6.13590727341318E-05,1.32194114846603E-05,0,0,0,0,0
6.42807311728432E-05,1.32194114846603E-05,0,0,0,0,0
6.73415065775083E-05,1.32194114846603E-05,0,0,0,0,0
7.05480231071864E-05,1.32194114846603E-05,0,0,0,0,0
7.39072203352577E-05,1.32194114846603E-05,0,0,0,0,0
7.74263682681128E-05,1.32194114846603E-05,0,0,0,0,0
8.11130830789687E-05,1.32194114846603E-05,0,0,0,0,0
8.49753435908644E-05,1.32194114846603E-05,0,0,0,0,0
8.90215085445039E-05,1.32194114846603E-05,0,0,0,0,0
9.3260334688322E-05,1.32194114846603E-05,0,0,0,0,0
9.77009957299224E-05,1.32194114846603E-05,0,0,0,0,0
0.000102353102189903,1.32194114846603E-05,0,0,0,0,0
0.000107226722201032,1.32194114846603E-05,0,0,0,0,0
0.000112332403297803,1.32194114846603E-05,0,0,0,0,0
0.0001176811952435,1.32194114846603E-05,0,0,0,0,0
0.000123284673944207,1.32194114846603E-05,0,0,0,0,0
0.000129154966501488,1.32194114846603E-05,0,0,0,0,0
0.000135304777457981,1.32194114846603E-05,0,0,0,0,0
0.00014174741629268,1.32194114846603E-05,0,0,0,0,0
0.000148496826225447,1.32194114846603E-05,0,0,0,0,0
0.000155567614393047,1.32194114846603E-05,0,0,0,0,0
0.000162975083462064,1.32194114846603E-05,0,0,0,0,0
0.000170735264747069,1.32194114846603E-05,0,0,0,0,0
0.000178864952905744,1.32194114846603E-05,0,0,0,0,0
0.000187381742286038,1.32194114846603E-05,0,0,0,0,0
0.000196304065004027,1.32194114846603E-05,0,0,0,0,0
0.000205651230834865,1.32194114846603E-05,0,0,0,0,0
0.000215443469003188,1.32194114846603E-05,0,0,0,0,0
0.000225701971963392,1.32194114846603E-05,0,0,0,0,0
0.000236448941264541,1.32194114846603E-05,0,0,0,0,0
0.000247707635599171,1.32194114846603E-05,0,0,0,0,0
0.000259502421139974,1.32194114846603E-05,0,0,0,0,0
0.000271858824273294,1.32194114846603E-05,0,0,0,0,0
0.00028480358684358,1.32194114846603E-05,0,0,0,0,0
0.000298364724028334,1.32194114846603E-05,0,0,0,0,0
0.000312571584968824,1.32194114846603E-05,0,0,0,0,0
0.000327454916287773,1.32194114846603E-05,0,0,0,0,0
0.000343046928631492,1.32194114846603E-05,0,0,0,0,0
0.000359381366380463,1.32194114846603E-05,0,0,0,0,0
0.000376493580679247,1.32194114846603E-05,0,0,0,0,0
0.000394420605943766,1.32194114846603E-05,0,0,0,0,0
0.000413201240011534,1.32194114846603E-05,0,0,0,0,0
0.000432876128108306,1.32194114846603E-05,0,0,0,0,0
0.000453487850812858,1.32194114846603E-05,0,0,0,0,0
0.00047508101621028,1.32194114846603E-05,0,0,0,0,0
0.000497702356433211,1.32194114846603E-05,0,0,0,0,0
0.000521400828799968,1.32194114846603E-05,0,0,0,0,0
0.000546227721768434,1.32194114846603E-05,0,0,0,0,0
0.000572236765935022,1.32194114846603E-05,0,0,0,0,0
0.000599484250318941,1.32194114846603E-05,0,0,0,0,0
0.000628029144183426,1.32194114846603E-05,0,0,0,0,0
0.000657933224657568,1.32194114846603E-05,0,0,0,0,0
0.00068926121043497,1.32194114846603E-05,0,0,0,0,0
0.000722080901838547,1.32194114846603E-05,0,0,0,0,0
0.000756463327554629,1.32194114846603E-05,0,0,0,0,0
0.000792482898353918,1.32194114846603E-05,0,0,0,0,0
0.000830217568131975,1.32194114846603E-05,0,0,0,0,0
0.000869749002617783,1.32194114846603E-05,0,0,0,0,0
0.00091116275611549,1.32194114846603E-05,0,0,0,0,0
0.000954548456661835,1.32194114846603E-05,0,0,0,0,0
0.001,1.32194114846603E-05,0,0,0,0,0
1.38488637139387E-05,1.38488637139387E-05,0,0,0,0,0
1.45082877849594E-05,1.38488637139387E-05,0,0,0,0,0
1.51991108295293E-05,1.38488637139387E-05,0,0,0,0,0
1.59228279334109E-05,1.38488637139387E-05,0,0,0,0,0
1.66810053720006E-05,1.38488637139387E-05,0,0,0,0,0
1.74752840000768E-05,1.38488637139387E-05,0,0,0,0,0
1.83073828029537E-05,1.38488637139387E-05,0,0,0,0,0
1.91791026167249E-05,1.38488637139387E-05,0,0,0,0,0
2.00923300256505E-05,1.38488637139387E-05,0,0,0,0,0
2.10490414451202E-05,1.38488637139387E-05,0,0,0,0,0
2.20513073990305E-05,1.38488637139387E-05,0,0,0,0,0
2.31012970008316E-05,1.38488637139387E-05,0,0,0,0,0
2.42012826479438E-05,1.38488637139387E-05,0,0,0,0,0
2.53536449397011E-05,1.38488637139387E-05,0,0,0,0,0
2.65608778294668E-05,1.38488637139387E-05,0,0,0,0,0
2.78255940220713E-05,1.38488637139387E-05,0,0,0,0,0
2.91505306282518E-05,1.38488637139387E-05,0,0,0,0,0
3.05385550883341E-05,1.38488637139387E-05,0,0,0,0,0
3.19926713779738E-05,1.38488637139387E-05,0,0,0,0,0
3.35160265093884E-05,1.38488637139387E-05,0,0,0,0,0
3.51119173421513E-05,1.38488637139387E-05,0,0,0,0,0
3.67837977182863E-05,1.38488637139387E-05,0,0,0,0,0
3.85352859371053E-05,1.38488637139387E-05,0,0,0,0,0
4.03701725859656E-05,1.38488637139387E-05,0,0,0,0,0
4.2292428743895E-05,1.38488637139387E-05,0,0,0,0,0
4.43062145758388E-05,1.38488637139387E-05,0,0,0,0,0
4.64158883361278E-05,1.38488637139387E-05,0,0,0,0,0
4.86260158006535E-05,1.38488637139387E-05,0,0,0,0,0
5.09413801481639E-05,1.38488637139387E-05,0,0,0,0,0
5.33669923120631E-05,1.38488637139387E-05,0,0,0,0,0
5.59081018251222E-05,1.38488637139387E-05,0,0,0,0,0
5.85702081805667E-05,1.38488637139387E-05,0,0,0,0,0
6.13590727341318E-05,1.38488637139387E-05,0,0,0,0,0
6.42807311728432E-05,1.38488637139387E-05,0,0,0,0,0
6.73415065775083E-05,1.38488637139387E-05,0,0,0,0,0
7.05480231071864E-05,1.38488637139387E-05,0,0,0,0,0
7.39072203352577E-05,1.38488637139387E-05,0,0,0,0,0
7.74263682681128E-05,1.38488637139387E-05,0,0,0,0,0
8.11130830789687E-05,1.38488637139387E-05,0,0,0,0,0
8.49753435908644E-05,1.38488637139387E-05,0,0,0,0,0
8.90215085445039E-05,1.38488637139387E-05,0,0,0,0,0
9.3260334688322E-05,1.38488637139387E-05,0,0,0,0,0
9.77009957299224E-05,1.38488637139387E-05,0,0,0,0,0
0.000102353102189903,1.38488637139387E-05,0,0,0,0,0
0.000107226722201032,1.38488637139387E-05,0,0,0,0,0
0.000112332403297803,1.38488637139387E-05,0,0,0,0,0
0.0001176811952435,1.38488637139387E-05,0,0,0,0,0
0.000123284673944207,1.38488637139387E-05,0,0,0,0,0
0.000129154966501488,1.38488637139387E-05,0,0,0,0,0
0.000135304777457981,1.38488637139387E-05,0,0,0,0,0
0.00014174741629268,1.38488637139387E-05,0,0,0,0,0
0.000148496826225447,1.38488637139387E-05,0,0,0,0,0
0.000155567614393047,1.38488637139387E-05,0,0,0,0,0
0.000162975083462064,1.38488637139387E-05,0,0,0,0,0
0.000170735264747069,1.38488637139387E-05,0,0,0,0,0
0.000178864952905744,1.38488637139387E-05,0,0,0,0,0
0.000187381742286038,1.38488637139387E-05,0,0,0,0,0
0.000196304065004027,1.38488637139387E-05,0,0,0,0,0
0.000205651230834865,1.38488637139387E-05,0,0,0,0,0
0.000215443469003188,1.38488637139387E-05,0,0,0,0,0
0.000225701971963392,1.38488637139387E-05,0,0,0,0,0
0.000236448941264541,1.38488637139387E-05,0,0,0,0,0
0.000247707635599171,1.38488637139387E-05,0,0,0,0,0
0.000259502421139974,1.38488637139387E-05,0,0,0,0,0
0.000271858824273294,1.38488637139387E-05,0,0,0,0,0
0.00028480358684358,1.38488637139387E-05,0,0,0,0,0
0.000298364724028334,1.38488637139387E-05,0,0,0,0,0
0.000312571584968824,1.38488637139387E-05,0,0,0,0,0
0.000327454916287773,1.38488637139387E-05,0,0,0,0,0
0.000343046928631492,1.38488637139387E-05,0,0,0,0,0
0.000359381366380463,1.38488637139387E-05,0,0,0,0,0
0.000376493580679247,1.38488637139387E-05,0,0,0,0,0
0.000394420605943766,1.38488637139387E-05,0,0,0,0,0
0.000413201240011534,1.38488637139387E-05,0,0,0,0,0
0.000432876128108306,1.38488637139387E-05,0,0,0,0,0
0.000453487850812858,1.38488637139387E-05,0,0,0,0,0
0.00047508101621028,1.38488637139387E-05,0,0,0,0,0
0.000497702356433211,1.38488637139387E-05,0,0,0,0,0
0.000521400828799968,1.38488637139387E-05,0,0,0,0,0
0.000546227721768434,1.38488637139387E-05,0,0,0,0,0
0.000572236765935022,1.38488637139387E-05,0,0,0,0,0
0.000599484250318941,1.38488637139387E-05,0,0,0,0,0
0.000628029144183426,1.38488637139387E-05,0,0,0,0,0
0.000657933224657568,1.38488637139387E-05,0,0,0,0,0
0.00068926121043497,1.38488637139387E-05,0,0,0,0,0
0.000722080901838547,1.38488637139387E-05,0,0,0,0,0
0.000756463327554629,1.38488637139387E-05,0,0,0,0,0
0.000792482898353918,1.38488637139387E-05,0,0,0,0,0
0.000830217568131975,1.38488637139387E-05,0,0,0,0,0
0.000869749002617783,1.38488637139387E-05,0,0,0,0,0
0.00091116275611549,1.38488637139387E-05,0,0,0,0,0
0.000954548456661835,1.38488637139387E-05,0,0,0,0,0
0.001,1.38488637139387E-05,0,0,0,0,0
1.45082877849594E-05,1.45082877849594E-05,0,0,0,0,0
1.51991108295293E-05,1.45082877849594E-05,0,0,0,0,0
1.59228279334109E-05,1.45082877849594E-05,0,0,0,0,0
1.66810053720006E-05,1.45082877849594E-05,0,0,0,0,0
1.74752840000768E-05,1.45082877849594E-05,0,0,0,0,0
1.83073828029537E-05,1.45082877849594E-05,0,0,0,0,0
1.91791026167249E-05,1.45082877849594E-05,0,0,0,0,0
2.00923300256505E-05,1.45082877849594E-05,0,0,0,0,0
2.10490414451202E-05,1.45082877849594E-05,0,0,0,0,0
2.20513073990305E-05,1.45082877849594E-05,0,0,0,0,0
2.31012970008316E-05,1.45082877849594E-05,0,0,0,0,0
2.42012826479438E-05,1.45082877849594E-05,0,0,0,0,0
2.53536449397011E-05,1.45082877849594E-05,0,0,0,0,0
2.65608778294668E-05,1.45082877849594E-05,0,0,0,0,0
2.78255940220713E-05,1.45082877849594E-05,0,0,0,0,0
2.91505306282518E-05,1.45082877849594E-05,0,0,0,0,0
3.05385550883341E-05,1.45082877849594E-05,0,0,0,0,0
3.19926713779738E-05,1.45082877849594E-05,0,0,0,0,0
3.35160265093884E-05,1.45082877849594E-05,0,0,0,0,0
3.51119173421513E-05,1.45082877849594E-05,0,0,0,0,0
3.67837977182863E-05,1.45082877849594E-05,0,0,0,0,0
3.85352859371053E-05,1.45082877849594E-05,0,0,0,0,0
4.03701725859656E-05,1.45082877849594E-05,0,0,0,0,0
4.2292428743895E-05,1.45082877849594E-05,0,0,0,0,0
4.43062145758388E-05,1.45082877849594E-05,0,0,0,0,0
4.64158883361278E-05,1.45082877849594E-05,0,0,0,0,0
4.86260158006535E-05,1.45082877849594E-05,0,0,0,0,0
5.09413801481639E-05,1.45082877849594E-05,0,0,0,0,0
5.33669923120631E-05,1.45082877849594E-05,0,0,0,0,0
5.59081018251222E-05,1.45082877849594E-05,0,0,0,0,0
5.85702081805667E-05,1.45082877849594E-05,0,0,0,0,0
6.13590727341318E-05,1.45082877849594E-05,0,0,0,0,0
6.42807311728432E-05,1.45082877849594E-05,0,0,0,0,0
6.73415065775083E-05,1.45082877849594E-05,0,0,0,0,0
7.05480231071864E-05,1.45082877849594E-05,0,0,0,0,0
7.39072203352577E-05,1.45082877849594E-05,0,0,0,0,0
7.74263682681128E-05,1.45082877849594E-05,0,0,0,0,0
8.11130830789687E-05,1.45082877849594E-05,0,0,0,0,0
8.49753435908644E-05,1.45082877849594E-05,0,0,0,0,0
8.90215085445039E-05,1.45082877849594E-05,0,0,0,0,0
9.3260334688322E-05,1.45082877849594E-05,0,0,0,0,0
9.77009957299224E-05,1.45082877849594E-05,0,0,0,0,0
0.000102353102189903,1.45082877849594E-05,0,0,0,0,0
0.000107226722201032,1.45082877849594E-05,0,0,0,0,0
0.000112332403297803,1.45082877849594E-05,0,0,0,0,0
0.0001176811952435,1.45082877849594E-05,0,0,0,0,0
0.000123284673944207,1.45082877849594E-05,0,0,0,0,0
0.000129154966501488,1.45082877849594E-05,0,0,0,0,0
0.000135304777457981,1.45082877849594E-05,0,0,0,0,0
0.00014174741629268,1.45082877849594E-05,0,0,0,0,0
0.000148496826225447,1.45082877849594E-05,0,0,0,0,0
0.000155567614393047,1.45082877849594E-05,0,0,0,0,0
0.000162975083462064,1.45082877849594E-05,0,0,0,0,0
0.000170735264747069,1.45082877849594E-05,0,0,0,0,0
0.000178864952905744,1.45082877849594E-05,0,0,0,0,0
0.000187381742286038,1.45082877849594E-05,0,0,0,0,0
0.000196304065004027,1.45082877849594E-05,0,0,0,0,0
0.000205651230834865,1.45082877849594E-05,0,0,0,0,0
0.000215443469003188,1.45082877849594E-05,0,0,0,0,0
0.000225701971963392,1.45082877849594E-05,0,0,0,0,0
0.000236448941264541,1.45082877849594E-05,0,0,0,0,0
0.000247707635599171,1.45082877849594E-05,0,0,0,0,0
0.000259502421139974,1.45082877849594E-05,0,0,0,0,0
0.000271858824273294,1.45082877849594E-05,0,0,0,0,0
0.00028480358684358,1.45082877849594E-05,0,0,0,0,0
0.000298364724028334,1.45082877849594E-05,0,0,0,0,0
0.000312571584968824,1.45082877849594E-05,0,0,0,0,0
0.000327454916287773,1.45082877849594E-05,0,0,0,0,0
0.000343046928631492,1.45082877849594E-05,0,0,0,0,0
0.000359381366380463,1.45082877849594E-05,0,0,0,0,0
0.000376493580679247,1.45082877849594E-05,0,0,0,0,0
0.000394420605943766,1.45082877849594E-05,0,0,0,0,0
0.000413201240011534,1.45082877849594E-05,0,0,0,0,0
0.000432876128108306,1.45082877849594E-05,0,0,0,0,0
0.000453487850812858,1.45082877849594E-05,0,0,0,0,0
0.00047508101621028,1.45082877849594E-05,0,0,0,0,0
0.000497702356433211,1.45082877849594E-05,0,0,0,0,0
0.000521400828799968,1.45082877849594E-05,0,0,0,0,0
0.000546227721768434,1.45082877849594E-05,0,0,0,0,0
0.000572236765935022,1.45082877849594E-05,0,0,0,0,0
0.000599484250318941,1.45082877849594E-05,0,0,0,0,0
0.000628029144183426,1.45082877849594E-05,0,0,0,0,0
0.000657933224657568,1.45082877849594E-05,0,0,0,0,0
0.00068926121043497,1.45082877849594E-05,0,0,0,0,0
0.000722080901838547,1.45082877849594E-05,0,0,0,0,0
0.000756463327554629,1.45082877849594E-05,0,0,0,0,0
0.000792482898353918,1.45082877849594E-05,0,0,0,0,0
0.000830217568131975,1.45082877849594E-05,0,0,0,0,0
0.000869749002617783,1.45082877849594E-05,0,0,0,0,0
0.00091116275611549,1.45082877849594E-05,0,0,0,0,0
0.000954548456661835,1.45082877849594E-05,0,0,0,0,0
0.001,1.45082877849594E-05,0,0,0,0,0
1.51991108295293E-05,1.51991108295293E-05,0,0,0,0,0
1.59228279334109E-05,1.51991108295293E-05,0,0,0,0,0
1.66810053720006E-05,1.51991108295293E-05,0,0,0,0,0
1.74752840000768E-05,1.51991108295293E-05,0,0,0,0,0
1.83073828029537E-05,1.51991108295293E-05,0,0,0,0,0
1.91791026167249E-05,1.51991108295293E-05,0,0,0,0,0
2.00923300256505E-05,1.51991108295293E-05,0,0,0,0,0
2.10490414451202E-05,1.51991108295293E-05,0,0,0,0,0
2.20513073990305E-05,1.51991108295293E-05,0,0,0,0,0
2.31012970008316E-05,1.51991108295293E-05,0,0,0,0,0
2.42012826479438E-05,1.51991108295293E-05,0,0,0,0,0
2.53536449397011E-05,1.51991108295293E-05,0,0,0,0,0
2.65608778294668E-05,1.51991108295293E-05,0,0,0,0,0
2.78255940220713E-05,1.51991108295293E-05,0,0,0,0,0
2.91505306282518E-05,1.51991108295293E-05,0,0,0,0,0
3.05385550883341E-05,1.51991108295293E-05,0,0,0,0,0
3.19926713779738E-05,1.51991108295293E-05,0,0,0,0,0
3.35160265093884E-05,1.51991108295293E-05,0,0,0,0,0
3.51119173421513E-05,1.51991108295293E-05,0,0,0,0,0
3.67837977182863E-05,1.51991108295293E-05,0,0,0,0,0
3.85352859371053E-05,1.51991108295293E-05,0,0,0,0,0
4.03701725859656E-05,1.51991108295293E-05,0,0,0,0,0
4.2292428743895E-05,1.51991108295293E-05,0,0,0,0,0
4.43062145758388E-05,1.51991108295293E-05,0,0,0,0,0
4.64158883361278E-05,1.51991108295293E-05,0,0,0,0,0
4.86260158006535E-05,1.51991108295293E-05,0,0,0,0,0
5.09413801481639E-05,1.51991108295293E-05,0,0,0,0,0
5.33669923120631E-05,1.51991108295293E-05,0,0,0,0,0
5.59081018251222E-05,1.51991108295293E-05,0,0,0,0,0
5.85702081805667E-05,1.51991108295293E-05,0,0,0,0,0
